"DRUG","CID","TIME","TAD","DV","DOSE","DOSEFLAT","NDOSES","LESION","LESIONNAME","METHOD","SET","OLDID","ID","RID","LESIONGROUP"
"INH",11,48,0,0.0162,30,114.3,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",11,48,0,0.0262,30,114.3,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",11,48.5,0.5,8.09,30,114.3,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",11,48.5,0.5,2.54,30,114.3,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",11,49,1,9.34,30,114.3,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",11,49,1,3.45,30,114.3,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",11,50,2,14.1,30,114.3,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",11,50,2,5.62,30,114.3,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",12,48,0,0.162,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",12,48,0,0.131,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",12,48.5,0.5,10.8,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",12,48.5,0.5,2.95,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",12,49,1,13,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",12,49,1,4.2,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",12,50,2,10.5,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",12,50,2,4.55,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",13,48,0,0.232,30,110.4,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",13,48,0,0.137,30,110.4,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",13,48.5,0.5,14.8,30,110.4,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",13,48.5,0.5,3.4,30,110.4,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",13,49,1,15.9,30,110.4,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",13,49,1,4.57,30,110.4,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",13,50,2,12.9,30,110.4,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",13,50,2,4.71,30,110.4,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",14,48,0,0.0783,30,105.6,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",14,48,0,0.113,30,105.6,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",14,48.5,0.5,0.524,30,105.6,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",14,48.5,0.5,0.328,30,105.6,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",14,49,1,2.43,30,105.6,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",14,49,1,1.24,30,105.6,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,48,0,0.0963,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,48,0,0.0715,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,48.5,0.5,7.48,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,48.5,0.5,1.74,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,49,1,8.44,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,49,1,2.58,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,50,2,10.2,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,50,2,3.76,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,51,3,7.59,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,51,3,3.45,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,53,5,3.59,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,53,5,2.08,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,55,7,1.28,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,55,7,0.795,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,72,24,0.109,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",15,72,24,0.0738,30,106.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,48,0,0.37,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,48,0,0.147,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,48.5,0.5,3.06,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,48.5,0.5,0.498,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,49,1,10.7,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,49,1,1.73,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,50,2,11.7,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,50,2,2.66,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,51,3,8.04,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,51,3,2.37,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,53,5,3.97,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,53,5,1.44,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,55,7,2.03,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,55,7,0.713,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,72,24,0.308,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",16,72,24,0.131,30,100.2,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,24,0,0.158,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,24,0,0.13,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,24.5,0.5,1.95,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,24.5,0.5,0.54,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,25,1,6.79,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,25,1,1.96,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,26,2,8.7,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,26,2,3.22,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,27,3,9.36,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,27,3,3.98,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,29,5,4.91,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,29,5,3.05,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,31,7,1.06,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,31,7,1.23,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,48,24,0.276,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",17,48,24,0.231,30,98.4,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,24,0,0.113,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,24,0,0.139,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,24.5,0.5,7.28,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,24.5,0.5,2.91,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,25,1,9.01,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,25,1,3.96,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,26,2,7.52,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,26,2,4.71,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,27,3,6.02,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,27,3,4.5,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,29,5,2.12,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,29,5,2.29,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,31,7,3.33,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,31,7,2.44,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,48,24,0.146,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",18,48,24,0.182,30,108.3,2,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,48,0,0.0258,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,48,0,0.0324,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,48.5,0.5,10.9,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,48.5,0.5,5.37,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,49,1,8.6,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,49,1,5.45,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,50,2,4.43,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,50,2,4.16,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,64,16,0.261,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",19,64,16,0.331,30,115.5,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,48,0,0.053,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,48,0,0.0722,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,48.5,0.5,9.15,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,48.5,0.5,3.96,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,49,1,7.33,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,49,1,4.74,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,50,2,5.41,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,50,2,4.65,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,64,16,0.252,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"INH",20,64,16,0.328,30,117.9,3,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",1,48,0,0,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",1,48.5,0.5,101,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",1,49,1,88.1,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",1,50,2,50.6,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",2,48,0,0,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",2,48.5,0.5,133,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",2,49,1,93.9,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",2,50,2,43.3,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",3,48,0,0.039,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",3,48.5,0.5,84.1,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",3,49,1,78.8,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",3,50,2,40.3,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",3,52,4,5.68,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",3,54,6,1.16,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",4,48,0,0.056,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",4,48.5,0.5,110,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",4,49,1,102,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",4,50,2,45.1,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",4,52,4,6.55,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",4,54,6,1.34,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",5,48,0,0.033,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",5,48.5,0.5,75.1,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",5,49,1,69.5,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",5,50,2,31.1,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",5,52,4,4.77,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"KAN",5,54,6,0.915,25,83,5,-99,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",160,72,0,0.0984,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",160,72.5,0.5,1.05,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",160,73,1,16.4,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",161,72,0,3.19,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",161,72.5,0.5,37.7,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",161,73,1,40,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",162,72,0,0.00997,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",162,72.5,0.5,18.7,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",162,73,1,20.9,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",265,72,0,0.312,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",265,72.5,0.5,0.33,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",265,73,1,0.371,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",265,74,2,4.16,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",265,75,3,3.31,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",265,76,4,3.24,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",266,72,0,0.0123,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",266,72.5,0.5,23.5,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",266,73,1,31.3,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",266,74,2,42.8,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",266,75,3,48.1,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",266,76,4,45.5,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",267,72,0,0.0303,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",267,72.5,0.5,0.49,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",267,73,1,0.672,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",267,74,2,28.2,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",267,75,3,32.2,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",267,76,4,35.7,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",269,72,0,0.0252,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",269,72.5,0.5,10.2,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",269,73,1,33.8,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",269,74,2,41.8,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",269,75,3,35.3,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",269,76,4,32.1,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",269,78,6,24.3,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",269,80,8,11.3,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",270,72,0,0.0207,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",270,72.5,0.5,0.33,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",270,73,1,31.7,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",270,74,2,65.6,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",270,75,3,61.8,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",270,76,4,38.7,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",270,78,6,16,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",270,80,8,3.84,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",271,72,0,0.0748,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",271,72.5,0.5,12.4,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",271,73,1,14.7,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",271,74,2,20,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",271,75,3,27,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",271,76,4,37.7,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",271,78,6,39.5,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",271,80,8,27.1,90,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",137,45.71666667,0,0.0013,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",137,46.25,0.5,21.1,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",137,46.75,1,32.5,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",137,47.75,2,22,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",137,48.75,3,14.3,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",137,50.75,5,6.01,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",137,52.75,7,1.04,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",137,69.75,24,0.00137,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",138,45.76666667,0,0.00975,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",138,46.28333333,0.5,14.9,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",138,46.78333333,1,22.6,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",138,47.86666667,2,21.1,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",138,48.76666667,3,14.8,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",138,50.78333333,5,5.14,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",138,52.78333333,7,0.818,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",138,69.78333333,24,0.00516,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",139,45.8,0,0.0111,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",139,46.31666667,0.5,13.9,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",139,46.81666667,1,18.2,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",139,47.88333333,2,24.7,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",139,48.81666667,3,18.1,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",139,50.86666667,5,7.7,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",139,53.23333333,7,2.19,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",139,69.81666667,24,0.0013,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",140,45.83333333,0,0.019,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",140,46.36666667,0.5,27.5,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",140,46.86666667,1,43.3,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",140,47.86666667,2,42.1,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",140,48.86666667,3,34.6,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",140,50.86666667,5,19.2,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",140,52.93333333,7,7.06,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",140,69.86666667,24,0.0103,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",141,45.88333333,0,0.0149,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",141,46.43333333,0.5,0.351,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",141,46.93333333,1,7.64,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",141,47.93333333,2,23.7,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",141,48.93333333,3,33.2,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",141,50.93333333,5,25,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",141,52.95,7,18.6,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",141,69.93333333,24,0.00392,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",142,45.93333333,0,0.0338,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",142,46.45,0.5,32.6,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",142,46.95,1,36,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",142,47.95,2,41.5,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",142,48.95,3,39,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",142,50.95,5,30.4,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",142,52.95,7,19.3,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",142,69.95,24,0.0371,100,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",65,0.5,0.5,14.8,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",65,1,1,21.3,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",65,2,2,21.2,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",65,3,3,12.8,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",65,5,5,2.34,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",65,7,7,0.349,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",65,24,24,5e-04,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",71,0.5,0.5,20.5,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",71,1,1,27.5,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",71,2,2,25.9,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",71,3,3,21.7,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",71,5,5,9.42,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",71,7,7,1.71,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",71,24,24,5e-04,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",73,0.5,0.5,25.8,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",73,1,1,28.9,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
"LZD",73,2,2,23.5,50,268,5,1,"Plasma",0,"Validation",NA,NA,NA,"Plasma"
